2025-10-20 22:23:16,094 - MainProcess - INFO - Starting processing with 8 workers, batch size of 1000, and task timeout of 300s.
2025-10-20 22:23:25,958 - ForkProcess-3 - WARNING - [1a99] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 192 O, 3, is greater than permitted
2025-10-20 22:23:26,228 - ForkProcess-6 - WARNING - [1bv7] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 26 O, 3, is greater than permitted
2025-10-20 22:23:26,288 - ForkProcess-3 - WARNING - [1bxo] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 23 O, 3, is greater than permitted
2025-10-20 22:23:26,296 - ForkProcess-4 - WARNING - [1bv9] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 50 O, 3, is greater than permitted
2025-10-20 22:23:26,325 - ForkProcess-2 - WARNING - [1bdr] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 263 O, 3, is greater than permitted
2025-10-20 22:23:26,391 - ForkProcess-4 - WARNING - [1bdq] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 285 O, 3, is greater than permitted
2025-10-20 22:23:26,415 - ForkProcess-2 - WARNING - [1met] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 314 O, 3, is greater than permitted
2025-10-20 22:23:26,469 - ForkProcess-1 - WARNING - [1meu] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 311 O, 3, is greater than permitted
2025-10-20 22:23:26,512 - ForkProcess-3 - WARNING - [1awh] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 173 O, 3, is greater than permitted
2025-10-20 22:23:26,532 - ForkProcess-4 - WARNING - [2wed] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 227 O, 3, is greater than permitted
2025-10-20 22:23:26,678 - ForkProcess-3 - WARNING - [3tlh] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 7 O, 3, is greater than permitted
2025-10-20 22:23:26,780 - ForkProcess-1 - WARNING - [1hvh] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 50 O, 3, is greater than permitted
2025-10-20 22:23:26,790 - ForkProcess-3 - WARNING - [2wec] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 23 O, 3, is greater than permitted
2025-10-20 22:23:26,815 - ForkProcess-6 - WARNING - [1a9m] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 50 O, 3, is greater than permitted
2025-10-20 22:23:26,880 - ForkProcess-3 - WARNING - [1hxw] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 50 O, 3, is greater than permitted
2025-10-20 22:23:26,975 - ForkProcess-7 - WARNING - [6cgt] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 381 O, 3, is greater than permitted
2025-10-20 22:23:26,991 - ForkProcess-6 - WARNING - [1bwa] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 317 O, 3, is greater than permitted
2025-10-20 22:23:27,063 - ForkProcess-7 - WARNING - [1mes] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 307 O, 3, is greater than permitted
2025-10-20 22:23:27,079 - ForkProcess-2 - WARNING - [5fiv] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 7 O, 3, is greater than permitted
2025-10-20 22:23:27,170 - ForkProcess-4 - WARNING - [1ohr] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 26 O, 3, is greater than permitted
2025-10-20 22:23:27,206 - ForkProcess-3 - WARNING - [1bwb] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 356 O, 3, is greater than permitted
2025-10-20 22:23:27,265 - ForkProcess-2 - WARNING - [1bxq] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 23 O, 3, is greater than permitted
2025-10-20 22:23:27,325 - ForkProcess-6 - WARNING - [1b11] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 7 O, 3, is greater than permitted
2025-10-20 22:23:27,627 - ForkProcess-2 - WARNING - [6fiv] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 7 O, 3, is greater than permitted
2025-10-20 22:23:27,771 - ForkProcess-7 - WARNING - [2web] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 8 O, 3, is greater than permitted
2025-10-20 22:23:27,772 - ForkProcess-4 - WARNING - [1aw1] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 76 O, 3, is greater than permitted
2025-10-20 22:23:27,826 - ForkProcess-2 - WARNING - [1a4m] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 329 O, 3, is greater than permitted
2025-10-20 22:23:27,920 - ForkProcess-4 - WARNING - [1bqm] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 380 O, 3, is greater than permitted
2025-10-20 22:23:27,963 - ForkProcess-7 - WARNING - [1vij] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 342 O, 3, is greater than permitted
2025-10-20 22:23:28,144 - ForkProcess-5 - WARNING - [1cx9] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 28 O, 3, is greater than permitted
2025-10-20 22:23:28,495 - ForkProcess-1 - WARNING - [1bug] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 166 O, 3, is greater than permitted
2025-10-20 22:23:28,528 - ForkProcess-8 - WARNING - [1c9d] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 28 O, 3, is greater than permitted
2025-10-20 22:23:28,616 - ForkProcess-3 - WARNING - [1cw2] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 28 O, 3, is greater than permitted
2025-10-20 22:23:28,881 - ForkProcess-2 - WARNING - [1rpj] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 294 O, 3, is greater than permitted
2025-10-20 22:23:29,881 - ForkProcess-1 - WARNING - [5a3h] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 165 O, 3, is greater than permitted
2025-10-20 22:23:30,345 - ForkProcess-7 - WARNING - [1qk3] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 30 O, 3, is greater than permitted
2025-10-20 22:23:30,611 - ForkProcess-3 - WARNING - [1d4y] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 263 O, 3, is greater than permitted
2025-10-20 22:23:30,729 - ForkProcess-5 - WARNING - [2bpx] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 50 O, 3, is greater than permitted
2025-10-20 22:23:30,969 - ForkProcess-7 - WARNING - [1a94] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 50 O, 3, is greater than permitted
2025-10-20 22:23:30,992 - ForkProcess-2 - WARNING - [1bm6] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 146 O, 3, is greater than permitted
2025-10-20 22:23:31,105 - ForkProcess-3 - WARNING - [1bai] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 320 O, 3, is greater than permitted
2025-10-20 22:23:31,150 - ForkProcess-4 - WARNING - [1c3x] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 102 O, 3, is greater than permitted
2025-10-20 22:23:31,187 - ForkProcess-5 - WARNING - [2bpv] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 283 O, 3, is greater than permitted
2025-10-20 22:23:31,288 - ForkProcess-8 - WARNING - [2fmb] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 50 O, 3, is greater than permitted
2025-10-20 22:23:31,359 - ForkProcess-7 - WARNING - [4fiv] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 50 O, 3, is greater than permitted
2025-10-20 22:23:31,435 - ForkProcess-8 - WARNING - [1b8n] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 191 O, 3, is greater than permitted
2025-10-20 22:23:31,436 - ForkProcess-4 - WARNING - [1cr6] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 317 O, 3, is greater than permitted
2025-10-20 22:23:31,545 - ForkProcess-7 - WARNING - [2bpy] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 302 O, 3, is greater than permitted
2025-10-20 22:23:31,616 - ForkProcess-6 - WARNING - [1hwr] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 50 O, 3, is greater than permitted
2025-10-20 22:23:31,763 - ForkProcess-3 - WARNING - [4prg] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 80 O, 3, is greater than permitted
2025-10-20 22:23:31,811 - ForkProcess-8 - WARNING - [1ody] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 336 O, 3, is greater than permitted
2025-10-20 22:23:32,375 - ForkProcess-1 - WARNING - [1c29] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 28 O, 3, is greater than permitted
2025-10-20 22:23:32,606 - ForkProcess-7 - WARNING - [1c8l] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 315 C, 5, is greater than permitted
2025-10-20 22:23:32,636 - ForkProcess-8 - WARNING - [1dx6] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 129 O, 3, is greater than permitted
2025-10-20 22:23:32,690 - ForkProcess-4 - WARNING - [1c8v] Could not sanitize pocket molecule (likely due to discontinuous residues). Proceeding with unsanitized molecule. RDKit error: Explicit valence for atom # 28 O, 3, is greater than permitted
